gene,gene_name,TATA,class,tail-dependence,expression,Spt3,Spt7,Taf1,Taf13,Bdf1Bdf2,Esa1,Med1,Med5,Med10,Med14,Med15,TID,Mot1,Bur6,NCB2,Toa1,Ssl2
YNL039W,BDP1,TATA-less,TFIID,tail-independent,20.86911945,-1.981859805,-1.228875376,-1.908413385,-2.354479015,-3.414434928,-1.882811792,-0.277496256,-0.115402955,-1.603607549,-2.035253615,0.117902632,-0.069785385,-0.399601663,-0.617920815,-0.588758873,-3.24306995,-4.340004873
YEL001C,IRC22,TATA-less,TFIID,tail-independent,20.8521603,-1.287501437,-0.937302936,-2.36013267,-3.0459962,-2.509424022,-2.319216333,-0.319525464,-0.158910765,-2.697935952,-2.291009536,0.079550524,0.155125534,-1.483102514,-1.067074737,-1.077402357,-3.669624898,-4.252537585
YDL085C-A,YDL085C-A,TATA-less,TFIID,tail-independent,20.85028751,-0.721283629,-0.894964766,-1.30475905,-2.633654912,-2.443270407,-1.798018048,-0.523394677,-0.347438458,-2.745469123,-2.722318818,0.003303883,0.018504524,-1.756183688,-1.276531441,-1.489539003,-3.113742166,-3.492820374
YDR334W,SWR1,TATA-less,TFIID,tail-independent,20.83304173,-1.941870275,-1.582086371,-2.05924008,-2.298495959,-1.003349541,0.148684374,-0.327054663,-0.049225194,-2.132400679,-2.557031874,-0.011096237,-0.049433809,-0.321040429,-0.793888804,-0.712824862,-4.087603222,-5.021704289
YLR133W,CKI1,TATA-less,TFIID,tail-independent,20.82304275,-3.464274212,-1.793245843,-2.187642446,-2.530047124,-2.66209867,-0.702160467,-0.265332129,-0.097374369,-2.115264343,-2.709813988,-0.221397247,-0.248489008,-0.506427625,-0.730278992,-0.774273357,-4.397216222,-4.929120678
YMR129W,POM152,TATA-less,TFIID,tail-independent,20.78534719,-1.528076892,-1.029248408,-1.902272127,-2.228709936,-3.548421921,-2.264794407,-0.15964278,-0.063633108,-1.407027362,-1.474020794,-0.043583455,0.034414145,-0.666882195,-0.615345009,-0.489162496,-2.697320976,-4.129404604
YJL069C,UTP18,TATA-less,TFIID,tail-independent,20.78470556,-0.684613341,-1.239697461,-1.994456705,-2.220195963,-2.494726528,-3.257222079,-0.120544248,-0.171174965,-0.846636973,-0.859137464,0.382552325,0.21336967,-1.457674828,-0.784627341,-0.645205943,-2.65380897,-3.620080636
YOR323C,PRO2,TATA-less,TFIID,tail-independent,20.78216692,-1.256269453,-1.227833587,-1.856477882,-2.383312769,-2.946984225,-1.784092538,-0.35722734,-0.169047878,-1.807711914,-1.789674291,0.434094691,0.215151455,-0.960690816,-1.162976268,-1.104073433,-3.469929258,-4.083487103
YLR370C,ARC18,TATA-less,TFIID,tail-independent,20.7761262,-2.162046364,-1.396454491,-1.667184297,-1.907667103,-2.985272667,-2.603871786,-0.197876841,-0.138238803,-2.259539054,-2.645164433,-0.082570548,0.028714173,0.007981969,0.082280066,-0.264911015,-3.506605116,-4.330141719
YML031W,NDC1,TATA-less,TFIID,tail-independent,20.76900103,-1.326943382,-1.031029532,-1.843980773,-1.793696834,-2.086659721,-1.593567825,-0.150768995,-0.070193849,-1.192732873,-1.577728799,-0.058929123,0.088049475,-0.275888291,-0.182548225,-0.13002657,-2.938084242,-3.892497521
YJR086W,STE18,TATA-less,TFIID,tail-independent,20.75821102,-1.325961264,-0.902125184,-1.844652937,-2.137627099,-1.085058715,-3.100200397,-0.404440531,-0.075280377,-2.041820176,-2.591455289,0.086342823,0.238713372,-0.204500751,-0.061762303,-0.463118178,-3.55359833,-3.603397393
YCR042C,TAF2,TATA-less,TFIID,tail-independent,20.73952959,-1.579754592,-0.804261397,-1.95296028,-2.29957726,-3.094615068,-1.658604475,-0.312580135,-0.061843104,-1.392152787,-1.518357791,0.135015017,-0.047265048,-0.703503367,-0.634179971,-0.602930386,-2.753729043,-3.682579603
YGL091C,NBP35,,TFIID,tail-independent,20.7295644,-0.532959442,-0.85730624,-1.934651074,-2.060077236,-2.206642687,-1.96362368,-0.238863289,-0.204642831,-1.953469329,-2.028816438,0.294740222,0.194631182,0.581082373,0.217407037,0.032989762,-4.842406806,-4.901432608
YBR165W,UBS1,TATA-less,TFIID,tail-independent,20.72765643,-1.549280778,-0.724083748,-2.23879816,-1.854011817,-2.953909077,-2.167743194,-0.188204927,-0.026837085,-1.444179728,-1.867085768,-0.109096181,0.112849298,0.040514212,-0.300070985,-0.387921951,-3.011338716,-3.80338602
YER007C-A,TMA20,TATA-less,TFIID,tail-independent,20.70937911,-1.145434044,-1.209135322,-2.175214461,-2.81422091,-3.500060568,-3.560349585,-0.420522343,-0.135377687,-2.11180971,-2.339530597,0.2426286,0.259093564,-0.487995319,-0.632162254,-1.031511612,-4.142268659,-4.742241671
YPR100W,MRPL51,TATA-less,TFIID,tail-independent,20.70899926,-1.777769665,-1.381593657,-1.653253868,-2.47202132,-2.932704926,-2.770572601,-0.23185415,-0.231037551,-2.136361033,-1.879314623,0.186392116,-0.027417263,-0.999016718,-0.748695964,-0.914576455,-4.42309256,-4.716155506
YNL219C,ALG9,TATA-less,TFIID,tail-independent,20.70258264,-1.673710022,-1.159297425,-2.293151024,-2.396854848,-2.155590448,-1.726705179,-0.197714839,-0.067019441,-1.75104305,-2.257695768,-0.022233507,0.012129675,-0.738742931,-0.680525027,-0.754847879,-3.883929447,-4.581101077
YOR145C,PNO1,TATA-less,TFIID,tail-independent,20.70050145,-0.569647306,-1.446391328,-2.792800812,-3.349258289,-2.755455236,-3.58210217,-0.334748167,-0.145274152,-1.823420774,-1.983696881,0.140613064,0.416486882,-1.660648007,-0.680982133,-0.632814653,-4.079830516,-5.028408415
YOR048C,RAT1,TATA-less,TFIID,tail-independent,20.68612293,-1.468867397,-1.135535155,-2.074512407,-2.456442669,-2.89287498,-2.271262382,-0.230859601,-0.179069639,-1.499099905,-1.668978756,0.173759859,0.080814727,-0.886302985,-0.832015418,-0.709977813,-3.136236355,-4.216796725
YKR067W,GPT2,TATA-less,TFIID,tail-independent,20.68412061,-1.255815448,-0.444610211,-1.755831943,-1.458321033,-0.947252116,-1.900879355,0.074312198,0.17867958,-1.71431496,-2.71262903,0.075635551,-0.006958958,0.012676173,-0.258269543,-0.17367513,-3.875623182,-4.517221999
YDR166C,SEC5,,TFIID,tail-independent,20.67746839,-1.894167081,-0.85469305,-1.738561919,-1.84185451,-3.468129839,-1.826920111,-0.229061604,-0.086694606,-1.676652195,-1.992363417,-0.051769547,-0.063905496,-0.512332922,-0.610836957,-0.634285564,-3.401388154,-4.279873035
YDR337W,MRPS28,TATA-less,TFIID,tail-independent,20.67292225,-1.721125237,-0.98881316,-2.035253627,-2.515678218,-3.553780467,-2.445656102,-0.221844695,-0.134820051,-1.851187154,-2.111693877,0.236889537,0.074765528,-0.619700093,-0.681645108,-0.783375311,-4.521874791,-4.688341761
YHR021C,RPS27B,TATA-less,TFIID,tail-independent,20.67274875,-0.624150185,-1.420351625,-2.154169058,-2.232956015,-0.950700846,-1.56214048,-0.119785705,-0.059149193,-2.126341742,-1.512311304,0.15045836,0.014730177,-0.679197149,-0.318198382,-0.64823339,-2.92345617,-3.878845099
YNL167C,SKO1,TATA-less,TFIID,tail-independent,20.64510509,-2.060567311,-1.260266966,-1.874840326,-1.879101766,-3.475071116,-2.059420088,-0.176868401,-0.039513911,-1.504078097,-2.088882061,0.027116512,0.005488399,-0.145694555,-0.550401628,-0.564136767,-3.093378195,-4.416120923
YAL019W,FUN30,TATA-less,TFIID,tail-independent,20.64068786,-1.339593139,-1.114568473,-2.306424546,-2.549306803,-3.833546724,-2.562650948,-0.313119899,-0.151654952,-1.377452113,-1.673298418,0.287852547,0.119642427,-0.725946662,-0.878696706,-0.775862172,-3.120590801,-4.105202784
YOR124C,UBP2,TATA-less,TFIID,tail-independent,20.63213295,-1.911235668,-0.87104767,-2.071481937,-2.373613834,-3.36032412,-2.0776631,-0.244887921,-0.024055081,-2.132961838,-2.323285642,-0.093517411,-0.078475145,0.077812306,-0.248128604,-0.308801285,-3.430744501,-4.43910626
YER176W,ECM32,TATA-less,TFIID,tail-independent,20.62732463,-1.009564483,-0.832036458,-1.737053674,-2.196264041,-1.983921768,-2.544313719,-0.296076698,-0.107337361,-1.43438288,-1.859496225,0.042481929,-0.009909008,-0.27067965,-0.472261967,-0.414685974,-3.380778878,-3.710705193
YMR149W,SWP1,TATA-less,TFIID,tail-independent,20.62698913,-1.589141129,-1.003130726,-1.98910977,-2.140582705,-1.429421472,-1.744666128,-0.373231558,-0.133882844,-2.351346855,-2.519618368,-0.156493863,-0.008173449,-0.420882074,-0.22469708,-0.221458787,-3.558226118,-4.662843434
YMR064W,AEP1,TATA-less,TFIID,tail-independent,20.62603648,-1.470111541,-0.819702662,-2.233657439,-2.124889714,-2.073038471,-1.863532196,-0.134679845,0.030183753,-1.152555203,-1.443619371,0.002286363,-0.018558085,-0.561796657,-0.690253446,-0.651532148,-3.417387804,-3.884203001
YNL232W,CSL4,TATA-less,TFIID,tail-independent,20.62275922,-0.763864705,-1.043193238,-2.446171714,-3.049397229,-3.31026037,-2.328580702,-0.252444947,-0.136887209,-1.405555224,-1.511544477,0.192445576,0.320227287,-1.622381094,-1.056137438,-1.026398791,-3.532781557,-4.346472665
YOR004W,UTP23,TATA-less,TFIID,tail-independent,20.61932613,-0.90229913,-1.478867933,-2.539360577,-2.784697726,-3.91968226,-4.157732535,-0.296499602,-0.186871705,-1.293347273,-1.583962781,0.58362805,0.336830509,-1.946900662,-0.816437673,-0.887232901,-3.645825356,-4.719995958
YDL167C,NRP1,TATA-less,TFIID,tail-independent,20.58312062,-0.77574339,-1.292373389,-2.210478355,-2.243773141,-2.76636348,-3.520161766,-0.146312739,-0.090365315,-0.58158639,-0.774423243,0.339675258,0.366777397,-1.066447294,-0.712726096,-0.615710371,-2.550860067,-3.42657253
YOR036W,PEP12,TATA-containing,TFIID,tail-independent,20.5808794,-1.860026851,-1.037015823,-1.983240672,-1.831179176,-2.048694879,-3.026638475,-0.105568812,0.103512782,-2.276257252,-2.453513489,0.062206423,0.037987056,0.55046937,0.338065165,0.143646487,-4.837919888,-4.844474712
YGL231C,EMC4,,TFIID,tail-independent,20.57711258,-1.033077007,-0.598172603,-1.953179923,-1.73317532,-1.460126848,-3.500324187,-0.324143125,-0.168292295,-2.380834343,-2.717774329,0.197651312,0.105646513,-0.502137695,-0.484871313,-0.676946724,-4.9084927,-4.93834853
YMR004W,MVP1,TATA-less,TFIID,tail-independent,20.57169871,-2.093911455,-1.151029581,-2.150790631,-2.217281652,-4.818854198,-2.759184608,-0.363028049,-0.169776502,-1.899985717,-2.390156081,0.119548791,0.107859685,-0.657220161,-0.796285914,-0.787656494,-4.686967343,-4.977434198
YGR082W,TOM20,TATA-less,TFIID,tail-independent,20.55856497,-1.458912077,-1.44562283,-2.262846991,-2.591793633,-1.962279885,-2.320959403,-0.327016528,-0.107154742,-2.009966572,-2.282778341,0.162875793,-0.012839675,-1.100399031,-1.021587516,-0.960030466,-3.965252985,-4.587896939
YGR215W,RSM27,TATA-less,TFIID,tail-independent,20.53960122,-1.065289043,-0.705946671,-2.159232172,-2.294501123,-3.461678893,-2.726850818,-0.302727144,-0.096376061,-1.634846077,-1.732888429,0.137639147,0.183221824,-0.620413104,-0.418767835,-0.654061308,-3.705081533,-3.990000285
YDR177W,UBC1,TATA-less,TFIID,tail-independent,20.52569991,-1.118292193,-1.07752709,-1.581574771,-1.791716921,-2.606453019,-2.746895776,-0.249256084,-0.059626516,-1.148434788,-1.503152439,0.138925681,0.166099106,-0.845512382,-0.509271923,-0.684162062,-2.567971784,-3.54722936
YKL015W,PUT3,TATA-less,TFIID,tail-independent,20.52209612,-1.62182082,-1.130448299,-2.162315266,-2.117228247,-3.02055125,-1.53440091,-0.120088278,-0.003745531,-1.919022342,-2.501476744,0.10182551,-0.021753662,-0.978509306,-0.786876225,-0.656739853,-4.326386683,-5.084994394
YEL037C,RAD23,TATA-less,TFIID,tail-independent,20.49856227,-1.523714615,-1.656369633,-2.51678036,-2.826557168,-2.841333797,-2.490352514,-0.291163605,-0.170750504,-2.4689638,-2.800971454,-0.014166072,0.089311086,-1.091756395,-0.959756707,-0.903068728,-5.298506409,-5.521902005
YAL036C,RBG1,TATA-less,TFIID,tail-independent,20.49801099,-0.445484071,-1.11154276,-2.007847603,-2.441792612,-2.504833349,-3.729805407,-0.332070872,0.050981821,-0.990312342,-0.885555343,0.226353946,0.53142786,-0.758830673,-0.387368768,-0.407463067,-2.888100759,-3.696397366
YLR195C,NMT1,TATA-less,TFIID,tail-independent,20.49243743,-1.337081821,-0.799951865,-2.353587908,-2.602555198,-3.303405772,-2.846742043,-0.18777907,-0.099403734,-2.026920125,-2.189665055,0.153991318,0.026371544,-0.537193522,-0.530529572,-0.64083903,-4.00304302,-4.502630495
YER164W,CHD1,TATA-less,TFIID,tail-independent,20.49081047,-1.857262928,-1.188490866,-2.088202944,-2.523679407,-2.428675494,-2.238454703,-0.336775087,-0.099213909,-1.954252255,-2.252854674,0.016649904,0.011970167,-1.303064187,-1.262390583,-1.10352514,-2.505745648,-3.693116883
YLR093C,NYV1,TATA-less,TFIID,tail-independent,20.46251818,-1.756020833,-1.203078638,-2.11657145,-2.276360552,-2.483974957,-1.68184715,-0.256849248,0.030631619,-1.542743221,-2.168917452,-0.032163058,0.129799214,-0.603682728,-0.644795697,-0.775975202,-3.312792518,-4.001993132
YLR291C,GCD7,TATA-less,TFIID,tail-independent,20.46075135,-1.221767208,-1.18836294,-2.263119729,-2.216947421,-3.233696427,-2.806372829,-0.279931732,-0.082034035,-1.452219189,-1.746510419,0.36887776,0.166908426,-0.505395885,-0.756989655,-0.656491262,-3.139151168,-3.894110386
YML111W,BUL2,TATA-less,TFIID,tail-independent,20.44903805,-1.521574965,-1.465232944,-2.012917154,-2.177324914,-1.43388697,-1.343102375,-0.163568653,0.099622996,-1.522925831,-2.079187175,0.281062779,0.00510573,-0.169506893,-0.33024477,-0.284331933,-3.878545191,-4.43803086
YDR162C,NBP2,TATA-less,TFIID,tail-independent,20.44420367,-1.109940496,-0.487545267,-2.085299896,-2.256116785,-5.246661651,-2.411161096,-0.208908806,0.057608482,-1.473157828,-1.679241906,0.288461288,0.274722619,-0.534666357,-0.69139047,-0.746104739,-3.998534804,-4.284013975
YKL100C,YPF1,TATA-less,TFIID,tail-independent,20.44309151,-2.208110062,-1.327517208,-2.01250871,-2.261026652,-1.392849418,-1.664492663,-0.141005124,-0.041127006,-1.975546956,-2.480254655,0.005119659,-0.023033733,0.159320021,-0.12368869,-0.254712887,-3.636751803,-4.485120555
YJL060W,BNA3,TATA-containing,TFIID,tail-independent,20.42512855,-0.441873644,-0.484549839,-1.692672352,-1.040466736,-1.08878421,-2.471910903,-0.263365971,-0.104616253,-3.026709844,-3.115477217,-0.148931855,-0.021331513,0.932755112,0.274582868,0.34475655,-4.787244546,-4.964069813
YLR086W,SMC4,TATA-less,TFIID,tail-independent,20.40635789,-1.869189302,-0.885477991,-2.059093811,-2.231765899,-3.276672983,-2.465772494,-0.332811204,-0.104320866,-1.944841459,-2.270659105,-0.009778046,-0.056447481,-0.603169921,-0.525513987,-0.407280615,-3.633188776,-4.504484528
YNL162W,RPL42A,TATA-less,TFIID,tail-independent,20.40565374,-1.121335814,-1.446738282,-2.104085225,-2.554002104,-1.15158012,-2.162019789,-0.158655137,-0.051363501,-2.312835449,-1.96702101,0.05920007,-0.166969748,-1.12666423,-0.516663659,-0.676014524,-3.844437491,-4.535557136
YKR026C,GCN3,TATA-less,TFIID,tail-independent,20.39964592,-1.282388656,-1.535892811,-2.277512096,-2.571837801,-3.775139093,-2.758538371,-0.391712607,-0.199409301,-1.714115078,-1.781810344,0.244116378,0.169481087,-0.253237287,-0.301081577,-0.181012092,-3.98563978,-4.85191484
YJL110C,GZF3,TATA-less,TFIID,tail-independent,20.37172607,-1.461458274,-0.959933759,-2.36621642,-2.264209756,-2.293942252,-1.105227775,-0.159552599,-0.064080293,-1.249473672,-1.580023313,0.150479656,0.026703018,-0.668367427,-0.919347427,-0.668826104,-3.102844731,-3.926297102
YOR307C,SLY41,,TFIID,tail-independent,20.34450974,-1.490011959,-1.132990661,-1.960739699,-2.1733663,-2.224970208,-2.105120824,-0.1889827,-0.078632923,-0.917052166,-1.144735767,0.24610659,0.138399062,-0.342048272,-0.458646966,-0.461724763,-2.804729453,-3.799179642
YBR002C,RER2,TATA-less,TFIID,tail-independent,20.34381952,-1.407304079,-1.143748468,-2.4885486,-2.566517284,-3.011578394,-1.836613063,-0.176212783,-0.088957739,-1.872833287,-1.653892931,0.167519598,0.228805336,-0.89407757,-0.966548098,-0.87574489,-3.351671149,-4.490771641
YDR423C,CAD1,TATA-less,TFIID,tail-independent,20.34096884,-1.591344198,-1.087828733,-2.045394984,-2.615960215,-3.119746386,-3.526885512,-0.434906002,-0.29733938,-1.807660766,-2.400648364,0.207912945,0.122523331,-0.301290062,-0.394536727,-0.41001339,-4.234622516,-4.372292312
YDR505C,PSP1,,TFIID,tail-independent,20.329015,-2.330065638,-1.126655534,-2.342042627,-2.530079582,-1.246328592,-0.597365594,-0.237060893,0.120313908,-2.613946558,-3.519025175,-0.136849354,-0.221587039,-0.076017066,-0.34691502,-0.330279428,-5.110845769,-5.50768202
YDR477W,SNF1,TATA-less,TFIID,tail-independent,20.311672,-2.113655887,-1.366370218,-1.808764729,-1.828588151,-3.236336235,-1.764342986,-0.310318723,-0.027875198,-1.876573268,-2.330704675,-0.10551669,-0.085691892,-0.620742126,-0.598851354,-0.530960861,-2.856503124,-4.654703572
YEL043W,YEL043W,TATA-less,TFIID,tail-independent,20.30377647,-1.510810994,-1.227747921,-1.986257591,-2.105589576,-1.977099818,-2.208226629,-0.128263398,0.01434228,-1.151235655,-1.649928013,0.119493925,-0.044726123,-0.10735012,-0.331462234,-0.227135053,-3.035283408,-3.966006989
YDL095W,PMT1,TATA-less,TFIID,tail-independent,20.27254153,-1.807976467,-1.860449793,-1.989366164,-2.390802726,-1.891496954,-1.211068848,-0.230821402,-0.09167521,-2.543701017,-2.351801866,-0.168390496,-0.17397554,-0.958736956,-0.792120088,-0.780222363,-3.438092614,-4.584345545
YPL085W,SEC16,TATA-less,TFIID,tail-independent,20.25427399,-1.79086986,-1.013415293,-1.768022986,-2.191927309,-2.581672817,-1.641817359,-0.22327067,-0.049533723,-1.809053991,-2.029316626,-0.137793828,-0.102805084,-0.773682367,-0.795208237,-0.673731815,-2.706478793,-3.869954595
YGL107C,RMD9,TATA-less,TFIID,tail-independent,20.24546422,-1.563921253,-1.203906795,-1.796345179,-1.603763683,-3.189770737,-1.59529082,-0.172360107,0.098962875,-1.084899575,-1.269863496,0.137437182,0.03915345,-0.387897128,-0.658746489,-0.545340529,-2.494190618,-3.719625762
YLR312W-A,MRPL15,TATA-less,TFIID,tail-independent,20.23781023,-1.781284445,-1.20955777,-1.776168199,-2.080434646,-3.078500059,-2.174799447,-0.100991822,-0.095494073,-1.556910984,-2.061560978,0.256879452,0.107185904,-0.503603419,-0.478527496,-0.690224773,-4.207846069,-4.327060942
YNR017W,TIM23,TATA-less,TFIID,tail-independent,20.20107969,-1.314291935,-1.643387818,-2.313282574,-3.154062237,-1.184607839,-1.186326422,-0.272822118,-0.131890348,-2.019078006,-2.227686051,0.082639119,0.070647794,-1.061357729,-1.001416407,-1.030431645,-4.347829958,-5.063555374
YML015C,TAF11,,TFIID,tail-independent,20.18991152,-1.441954868,-1.083617838,-1.93430181,-1.792959034,-3.758683655,-3.603470184,-0.360166589,-0.151597158,-1.240746055,-1.891330996,0.184479425,0.220144722,-0.748373021,-0.776172849,-0.771645803,-3.513291632,-3.992423466
YMR237W,BCH1,,TFIID,tail-independent,20.18872837,-1.976003194,-1.171545476,-1.876244429,-2.074775899,-3.356274842,-2.090421295,-0.256379434,-0.148529823,-1.773209998,-2.085004355,-0.058193959,-0.178701049,-0.594020802,-0.879224292,-0.707236417,-2.815174427,-4.072572653
YDR388W,RVS167,TATA-less,TFIID,tail-independent,20.18829323,-1.916880253,-1.357906012,-1.562736389,-2.342935847,-2.789076842,-2.001933558,-0.230654183,-0.117456926,-2.115503134,-2.376391472,-0.062617005,-0.033115807,-0.228440407,-0.499707992,-0.537752375,-3.088876555,-4.142752741
YGR123C,PPT1,TATA-less,TFIID,tail-independent,20.18158029,-1.46819346,-1.509085223,-2.610860816,-3.173874889,-3.449009444,-3.332042759,-0.299941695,-0.129808762,-1.979456423,-2.133270577,0.275371172,0.127238082,-1.192439313,-1.142160308,-1.00422883,-4.696694078,-5.17720419
YDR331W,GPI8,TATA-less,TFIID,tail-independent,20.15833816,-1.831484767,-1.159096133,-2.056269164,-2.101894829,-3.227473764,-2.637688422,-0.174619473,-0.06665688,-1.646860166,-2.185108371,0.03275734,0.083135723,-1.067771801,-0.855216426,-0.822840209,-3.804346172,-4.372931554
YKR062W,TFA2,TATA-less,TFIID,tail-independent,20.15765009,-1.129866291,-0.917573641,-1.009137291,-1.797819719,-2.592645535,-2.019717154,-0.383207786,-0.053862601,-1.954711405,-2.179195363,0.137928928,0.02909448,-0.636514096,-0.754679628,-0.757204092,-3.179867805,-3.922238983
YPL084W,BRO1,TATA-less,TFIID,tail-independent,20.1524225,-1.890338549,-0.65067345,-2.108425848,-2.622183187,-3.275785205,-2.468277622,-0.176697007,-0.11314253,-2.004682614,-2.495316514,0.01290232,-0.054706433,-0.647945666,-0.767523172,-0.860871938,-3.862575155,-4.706937003
YPL183C,RTT10,TATA-less,TFIID,tail-independent,20.1466841,-1.135731375,-1.359328184,-2.494726964,-2.725835612,-2.160460315,-1.777262517,-0.096575126,-0.012407634,-1.175522982,-1.163943247,0.363465535,0.245214708,-1.260392765,-0.817987756,-0.789065422,-3.241274845,-4.070232202
